,id,title,description,year,overview,genres,desc02,img_link
10772,25167,Bye Bye Birdie,A singer goes to a small town for a performance before he is draftedThe Most WONDERFUL Entertainment EVER! EVER!,1963,A singer goes to a small town for a performance before he is drafted,"['Drama', 'Comedy', 'Music']",a singer goes to a small town for a performance before he is draftedthe most wonderful entertainment ever ever,https://www.themoviedb.org/movie/25167
10776,9286,Final Destination 3,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.This Ride Will Be The Death Of You.",2006,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.","['Horror', 'Mystery']",a students premonition of a deadly rollercoaster ride saves her life and a lucky few but not from death itself – which seeks out those who escaped their fatethis ride will be the death of you,https://www.themoviedb.org/movie/9286
10781,292,Dave Chappelle's Block Party,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.",2005,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.","['Comedy', 'Documentary', 'Music']",the american comedianactor delivers a story about the alternative hip hop scene a small town ohio man’s moves to brooklyn new york to throw an unprecedented block party filmed with inspiration from the  documentary wattstax,https://www.themoviedb.org/movie/292
10785,1544,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.There goes the bride.",2005,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.","['Drama', 'Comedy', 'Romance']",during her wedding ceremony rachel notices luce in the audience and feels instantly drawn to her the two women become close friends and when rachel learns that luce is a lesbian she realizes that despite her happy marriage to heck she is falling for luce as she questions her sexual orientation rachel must decide between her stable relationship with heck and her exhilarating new romance with lucethere goes the bride,https://www.themoviedb.org/movie/1544
10792,20981,The Call of Cthulhu,"A dying professor leaves his great-nephew a collection of documents pertaining to the Cthulhu Cult. The nephew begins to learn why the study of the cult so fascinated his grandfather. Bit-by-bit he begins piecing together the dread implications of his grandfather's inquiries, and soon he takes on investigating the Cthulhu cult as a crusade of his own.",2005,"A dying professor leaves his great-nephew a collection of documents pertaining to the Cthulhu Cult. The nephew begins to learn why the study of the cult so fascinated his grandfather. Bit-by-bit he begins piecing together the dread implications of his grandfather's inquiries, and soon he takes on investigating the Cthulhu cult as a crusade of his own.","['Horror', 'Thriller', 'Fantasy']",a dying professor leaves his greatnephew a collection of documents pertaining to the cthulhu cult the nephew begins to learn why the study of the cult so fascinated his grandfather bitbybit he begins piecing together the dread implications of his grandfathers inquiries and soon he takes on investigating the cthulhu cult as a crusade of his own,https://www.themoviedb.org/movie/20981
10793,12096,The Pink Panther,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.Pardon His French.",2006,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.","['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",when the coach of the france soccer team is killed by a poisoned dart in the stadium in the end of a game and his expensive and huge ring with the diamond pink panther disappears the ambitious chief inspector dreyfus assigns the worst police inspector jacques clouseau to the casepardon his french,https://www.themoviedb.org/movie/12096
10794,33061,Troll,"When a family moves into a San Francisco apartment, an opportunistic troll decides to make his move and take possession of little Wendy (Jenny Beck), thereby paving the way for new troll recruits, the first in his army that will take eventual control of the planet. We soon discover Torok is the ex-husband of Eunice St. Clair, a resident in the building who was married to Torok.Worlds of Magic, Mystery and Menace.",1986,"When a family moves into a San Francisco apartment, an opportunistic troll decides to make his move and take possession of little Wendy (Jenny Beck), thereby paving the way for new troll recruits, the first in his army that will take eventual control of the planet. We soon discover Torok is the ex-husband of Eunice St. Clair, a resident in the building who was married to Torok.","['Fantasy', 'Horror']",when a family moves into a san francisco apartment an opportunistic troll decides to make his move and take possession of little wendy jenny beck thereby paving the way for new troll recruits the first in his army that will take eventual control of the planet we soon discover torok is the exhusband of eunice st clair a resident in the building who was married to torokworlds of magic mystery and menace,https://www.themoviedb.org/movie/33061
10796,9975,Curious George,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.Get Carried Away With The Cutest Little Monkey Around!",2006,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.","['Adventure', 'Animation', 'Comedy', 'Family']",when the man in the yellow hat befriends curious george in the jungle they set off on a nonstop funfilled journey through the wonders of the big city toward the warmth of true friendshipget carried away with the cutest little monkey around,https://www.themoviedb.org/movie/9975
10797,9754,Firewall,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.Nothing Is More Dangerous Than A Man With Everything To Lose.",2006,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.",['Thriller'],stateoftheart security system creator jack stanfield has cemented his reputation as a man whos thought of everything but when a criminal finds a way into jacks personal life everything jack holds dear is suddenly at stakenothing is more dangerous than a man with everything to lose,https://www.themoviedb.org/movie/9754
10801,29269,Tony Takitani,"Tony Takitani had a solitary childhood. Being alone was normal since his mother died young and his father was always away with his jazz band. At school he studied art, but while his sketches are accurate and detailed they lack feeling. Used to being self-sufficient, Tony seems to find emotions illogical and immature. After finding his true vocation as a technical illustrator, he becomes fascinated by Eiko, a client who in turn is fascinated by high end fashion. Eiko is like an angel in Tony's daily existence, and for the first time in his life, he feels connected to the outside world. However, Eiko does have one fault: she's a clothing shopaholic. Eventually he marries her, and his life changes. He feels vibrantly alive and for the first time he understands and fears loneliness. But her obsession with designer clothes begins to worry him. When he asks her to economize, the consequences are tragic.",2004,"Tony Takitani had a solitary childhood. Being alone was normal since his mother died young and his father was always away with his jazz band. At school he studied art, but while his sketches are accurate and detailed they lack feeling. Used to being self-sufficient, Tony seems to find emotions illogical and immature. After finding his true vocation as a technical illustrator, he becomes fascinated by Eiko, a client who in turn is fascinated by high end fashion. Eiko is like an angel in Tony's daily existence, and for the first time in his life, he feels connected to the outside world. However, Eiko does have one fault: she's a clothing shopaholic. Eventually he marries her, and his life changes. He feels vibrantly alive and for the first time he understands and fears loneliness. But her obsession with designer clothes begins to worry him. When he asks her to economize, the consequences are tragic.",['Drama'],tony takitani had a solitary childhood being alone was normal since his mother died young and his father was always away with his jazz band at school he studied art but while his sketches are accurate and detailed they lack feeling used to being selfsufficient tony seems to find emotions illogical and immature after finding his true vocation as a technical illustrator he becomes fascinated by eiko a client who in turn is fascinated by high end fashion eiko is like an angel in tonys daily existence and for the first time in his life he feels connected to the outside world however eiko does have one fault shes a clothing shopaholic eventually he marries her and his life changes he feels vibrantly alive and for the first time he understands and fears loneliness but her obsession with designer clothes begins to worry him when he asks her to economize the consequences are tragic,https://www.themoviedb.org/movie/29269
10802,10053,When a Stranger Calls,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.Whatever You Do, Don't Answer The Phone.",2006,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.","['Horror', 'Thriller']",far away from the site of a gruesome murder a teenager named jill johnson arrives at a luxurious home for a babysitting job with the children fast asleep she settles in for what she expects to be an ordinary evening soon the ringing of a phone and the frightening words of a sadistic caller turn jills routine experience into a night of terrorwhatever you do dont answer the phone,https://www.themoviedb.org/movie/10053
10804,7515,London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.One young man's incredible journey of self-discovery,2005,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,"['Drama', 'Action', 'Romance']",london is a drug laden adventure that centers on a party in a new york loft where a young man is trying to win back his exgirlfriendone young mans incredible journey of selfdiscovery,https://www.themoviedb.org/movie/7515
10805,15675,Neil Young: Heart of Gold,"In March 2005, Neil Young was diagnosed with a brain aneurysm. Four days before he was scheduled for a lifesaving operation, he headed to Nashville, where he wrote and recorded the country folk album PRAIRIE WIND with old friends and family members. After the successful operation and recovery period, he returned to Nashville that August to play at the famed Ryman Auditorium, once again gathering together friends and family for this special performance.",2006,"In March 2005, Neil Young was diagnosed with a brain aneurysm. Four days before he was scheduled for a lifesaving operation, he headed to Nashville, where he wrote and recorded the country folk album PRAIRIE WIND with old friends and family members. After the successful operation and recovery period, he returned to Nashville that August to play at the famed Ryman Auditorium, once again gathering together friends and family for this special performance.","['Documentary', 'Music']",in march  neil young was diagnosed with a brain aneurysm four days before he was scheduled for a lifesaving operation he headed to nashville where he wrote and recorded the country folk album prairie wind with old friends and family members after the successful operation and recovery period he returned to nashville that august to play at the famed ryman auditorium once again gathering together friends and family for this special performance,https://www.themoviedb.org/movie/15675
10808,9036,Eight Below,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",2006,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.","['Adventure', 'Drama', 'Family']",in the antarctic after an expedition with dr davis mcclaren the sled dog trainer jerry shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm he ties his dogs to be rescued after but the mission is calledoff and the dogs are left alone at their own fortune for six months jerry tries to find a sponsor for a rescue missionthe most amazing story of survival friendship and adventure ever told,https://www.themoviedb.org/movie/9036
10809,10073,Date Movie,"Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin).An Unprotected Comedy",2006,"Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin).",['Comedy'],spoof of romantic comedies which focuses on a man campbell his crush hannigan his parents coolidge willard and her father griffinan unprotected comedy,https://www.themoviedb.org/movie/10073
10810,7304,Running Scared,"After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.Every bullet leaves a trail.",2006,"After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.","['Action', 'Crime', 'Drama', 'Thriller']",after a drugop gone bad joey gazelle is put in charge of disposing the gun that shot a dirty cop but things goes wrong for joey after the neighbor kid stole the gun and used it to shoot his abusive father now joey has to find the kid and the gun before the police and the mob find them firstevery bullet leaves a trail,https://www.themoviedb.org/movie/7304
10813,9920,Ultraviolet,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.The blood war is on.",2006,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.","['Science Fiction', 'Action', 'Thriller']",in the late  century a subculture of humans have emerged who have been modified genetically by a vampirelike disease giving them enhanced speed incredible stamina and acute intelligence as they are set apart from normal and healthy humans the world is pushed to the brink of worldwide civil war  aimed at the destruction of the diseased population in the middle of this crossedfire is  an infected woman  ultraviolet who finds herself protecting a nineyearold boy who has been marked for death by the human government as he is believed to be a threat to humansthe blood war is on,https://www.themoviedb.org/movie/9920
10814,10025,Just My Luck,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.Everything changed in the wink of an eye.",2006,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.","['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",manhattanite ashley is known to many as the luckiest woman around after a chance encounter with a downandout young man however she realizes that shes swapped her fortune for hiseverything changed in the wink of an eye,https://www.themoviedb.org/movie/10025
10815,9682,Pulse,"When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.You are now infected.",2006,"When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.","['Horror', 'Thriller']",when their computer hacker friend accidentally channels a mysterious wireless signal a group of coeds rally to stop a terrifying evil from taking over the worldyou are now infected,https://www.themoviedb.org/movie/9682
10817,2207,16 Blocks,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.For a New York cop and his witness, the distance between life and death just got very short.",2006,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.","['Action', 'Adventure', 'Crime', 'Thriller']",an aging cop is assigned the ordinary task of escorting a fasttalking witness from police custody to a courthouse but they find themselves running the gauntlet as other forces try to prevent them from getting therefor a new york cop and his witness the distance between life and death just got very short,https://www.themoviedb.org/movie/2207
10824,6877,Failure to Launch,"Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.To leave the nest, some men just need a little push.",2006,"Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.",['Comedy'],tripp an attractive man in his thirties is still living with his parents al and sue tripps best friends demo and ace are also still living in their parents homes and seem proud of it al and sue are not happy however and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldnt be happier with the resultto leave the nest some men just need a little push,https://www.themoviedb.org/movie/6877
10826,950,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.The Ice age is melting away.",2006,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.","['Animation', 'Family', 'Comedy', 'Adventure']",diego manny and sid return in this sequel to the hit animated movie ice age this time around the deep freeze is over and the icecovered earth is starting to melt which will destroy the trios cherished valley the impending disaster prompts them to reunite and warn all the other beasts about the desperate situationthe ice age is melting away,https://www.themoviedb.org/movie/950
10829,4173,Stromboli,"After the end of World War II Karen, a young displaced woman from Lithuania, marries Italian fisherman Antonio to get away from her internment camp. But the life on Antonio's island, Stromboli, threatened by its volcano, is a tough one and Karen cannot get used to it. The film is mainly famous for the love affair between Ingrid Bergman and the director, Roberto Rossellini, which started during the production.Raging Island... Raging Passions!",1950,"After the end of World War II Karen, a young displaced woman from Lithuania, marries Italian fisherman Antonio to get away from her internment camp. But the life on Antonio's island, Stromboli, threatened by its volcano, is a tough one and Karen cannot get used to it. The film is mainly famous for the love affair between Ingrid Bergman and the director, Roberto Rossellini, which started during the production.",['Drama'],after the end of world war ii karen a young displaced woman from lithuania marries italian fisherman antonio to get away from her internment camp but the life on antonios island stromboli threatened by its volcano is a tough one and karen cannot get used to it the film is mainly famous for the love affair between ingrid bergman and the director roberto rossellini which started during the productionraging island raging passions,https://www.themoviedb.org/movie/4173
10839,752,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.People should not be afraid of their governments. Governments should be afraid of their people.",2006,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.","['Action', 'Thriller', 'Fantasy']",in a world in which great britain has become a fascist state a masked vigilante known only as v conducts guerrilla warfare against the oppressive british government when v rescues a young woman from the secret police he finds in her an ally with whom he can continue his fight to free the people of britainpeople should not be afraid of their governments governments should be afraid of their people,https://www.themoviedb.org/movie/752
10840,9655,She's the Man,"Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.If you wanna chase your dream, sometimes you gotta break the rules.",2006,"Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.","['Comedy', 'Drama', 'Family', 'Romance']",viola johnson is in a real jam complications threaten her scheme to pose as her twin brother sebastian and take his place at a new boarding school she falls in love with her handsome roommate duke who loves beautiful olivia who has fallen for sebastian as if that were not enough violas twin returns from london ahead of schedule but has no idea that his sister has already replaced him on campusif you wanna chase your dream sometimes you gotta break the rules,https://www.themoviedb.org/movie/9655
10841,9388,Thank You for Smoking,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!",2005,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.","['Comedy', 'Drama']",the chief spokesperson and lobbyist nick naylor is the vicepresident of the academy of tobacco studies he is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations his best friends are polly bailey that works in the moderation council in alcohol business and bobby jay bliss of the gun business own advisory group safety they frequently meet each other in a bar and they selfentitle the mod squad aka merchants of death disputing which industry has killed more people nicks greatest enemy is vermonts senator ortolan finistirre who defends in the senate the use a skull and crossed bones in the cigarette packs nicks son joey naylor lives with his mother and has the chance to know his father in a business trip when the ambitious reporter heather holloway betrays nick disclosing confidences he had in bed with her his life turns upsidedown but nick is good in what he does for the mortgagetobacco lobbyist nick naylor is trying to save your ash,https://www.themoviedb.org/movie/9388
10842,9950,Find Me Guilty,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",2006,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",['Drama'],based on the true story of jack dinorscio a mobster who defended himself in court for what would be the longest mafia trial in us history,https://www.themoviedb.org/movie/9950
10843,388,Inside Man,"Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.It looked like the perfect bank robbery. But you can't judge a crime by its cover.",2006,"Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.","['Crime', 'Drama', 'Thriller']",bank robber dalton russell enters a manhattan bank locks the doors and takes hostages working methodically and without haste detective frazier is assigned to negotiate but his mind is occupied with the corruption charges he is facing with an army of police surrounding the bank the thief the cop and a highprofile fixer enter highstakes negotiationsit looked like the perfect bank robbery but you cant judge a crime by its cover,https://www.themoviedb.org/movie/388
10844,868,Tsotsi,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.In this world... Redemption comes just once.",2005,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.","['Crime', 'Drama']",the south african multiaward winning film about a young south african boy from the ghetto named tsotsi meaning gangster tsotsi who left home as a child to get away from helpless parents finds a baby in the back seat of a car that he has just stolen he decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best wayin this world redemption comes just once,https://www.themoviedb.org/movie/868
10845,14191,Aquamarine,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.A Fish-Out-Of-Water Comedy.",2006,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.","['Fantasy', 'Romance', 'Family', 'Comedy']",two teenage girls discover that mermaids really do exist after a violent storm washes one ashore the mermaid a sassy creature named aquamarine is determined to prove to her father that real love exists and enlists the girls help in winning the heart of a handsome lifeguarda fishoutofwater comedy,https://www.themoviedb.org/movie/14191
10850,18011,Leprechaun in the Hood,"When Butch, Postmaster P, and Stray Bullet loot the local hip-hop mogul's studio to fund their demo album, the threesome unwittingly ends up with the secret of Mack Daddy's success: a magical flute. Their gigs instantly turn golden but a blood-thristy Leprechaun and an angry Mack Daddy are hot on their trail, leaving a wake of destruction tainted by politically incorrect limericks.Evil's in the house.",2000,"When Butch, Postmaster P, and Stray Bullet loot the local hip-hop mogul's studio to fund their demo album, the threesome unwittingly ends up with the secret of Mack Daddy's success: a magical flute. Their gigs instantly turn golden but a blood-thristy Leprechaun and an angry Mack Daddy are hot on their trail, leaving a wake of destruction tainted by politically incorrect limericks.",['Horror'],when butch postmaster p and stray bullet loot the local hiphop moguls studio to fund their demo album the threesome unwittingly ends up with the secret of mack daddys success a magical flute their gigs instantly turn golden but a bloodthristy leprechaun and an angry mack daddy are hot on their trail leaving a wake of destruction tainted by politically incorrect limericksevils in the house,https://www.themoviedb.org/movie/18011
10854,1379,Lights in the Dusk,"Koistenin is a sad sack, a man without affect or friends. He's a night-watchman in Helsinki with ideas of starting his own business, but nothing to go with those intentions. He sometimes talks a bit with a woman who runs a snack trailer near his work. Out of the blue, a young sophisticated blonde woman attaches herself to Koistenin. He thinks of her as his girlfriend, he takes her on her rounds.",2006,"Koistenin is a sad sack, a man without affect or friends. He's a night-watchman in Helsinki with ideas of starting his own business, but nothing to go with those intentions. He sometimes talks a bit with a woman who runs a snack trailer near his work. Out of the blue, a young sophisticated blonde woman attaches herself to Koistenin. He thinks of her as his girlfriend, he takes her on her rounds.","['Crime', 'Drama']",koistenin is a sad sack a man without affect or friends hes a nightwatchman in helsinki with ideas of starting his own business but nothing to go with those intentions he sometimes talks a bit with a woman who runs a snack trailer near his work out of the blue a young sophisticated blonde woman attaches herself to koistenin he thinks of her as his girlfriend he takes her on her rounds,https://www.themoviedb.org/movie/1379
10855,62719,Kummeli Stories,"The war between Luxembourg and Finland sets the outline to a set of comedic stories about a rally team, gay couple's fishing trip, two hoodlums' last school days in the spring and a haunted hotel among others.",1995,"The war between Luxembourg and Finland sets the outline to a set of comedic stories about a rally team, gay couple's fishing trip, two hoodlums' last school days in the spring and a haunted hotel among others.",['Comedy'],the war between luxembourg and finland sets the outline to a set of comedic stories about a rally team gay couples fishing trip two hoodlums last school days in the spring and a haunted hotel among others,https://www.themoviedb.org/movie/62719
10857,9792,The Hills Have Eyes,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.The lucky ones die first.",2006,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.","['Horror', 'Thriller']",based on wes cravens  suspenseful cult classic the hills have eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone miles from nowhere the carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a bloodthirsty mutant familyand they are the preythe lucky ones die first,https://www.themoviedb.org/movie/9792
